date;currency;digital_code;letter_code;rate
1992-06-10;Канадский доллар;124;CAD;0.4736
1992-06-10;Немецкая марка;276;DEM;0.3561
1992-06-10;Норвежская крона;578;NOK;0.0912
1992-06-10;Сингапурский доллар;702;SGD;0.3483
1992-06-10;Турецкая лира;949;TRY;0.00008
1992-06-10;Французский франк;250;FRF;0.1057
1992-06-10;Фунт стерлингов Соединенного королевства;826;GBP;1.037
1992-06-10;Шведская крона;752;SEK;0.0986
1992-06-10;Швейцарский франк;756;CHF;0.3901
1992-06-10;Японская иена;392;JPY;0.00446
1992-06-17;Австралийский доллар;036;AUD;0.4251
1992-06-17;Датская крона;208;DKK;0.0928
1992-06-17;Доллар США;840;USD;0.5622
1992-06-17;Канадский доллар;124;CAD;0.4722
1992-06-17;Немецкая марка;276;DEM;0.358
1992-06-17;Норвежская крона;578;NOK;0.0915
1992-06-17;Сингапурский доллар;702;SGD;0.3467
1992-06-17;Турецкая лира;949;TRY;0.00008
1992-06-17;Французский франк;250;FRF;0.1063
1992-06-17;Фунт стерлингов Соединенного королевства;826;GBP;1.0438
1992-06-17;Шведская крона;752;SEK;0.0991
1992-06-17;Швейцарский франк;756;CHF;0.3958
1992-06-17;Японская иена;392;JPY;0.00444
1992-06-24;Австралийский доллар;036;AUD;0.4214
1992-06-24;Датская крона;208;DKK;0.0929
1992-06-24;Доллар США;840;USD;0.5622
1992-06-24;Канадский доллар;124;CAD;0.4699
1992-06-24;Немецкая марка;276;DEM;0.3581
1992-06-24;Норвежская крона;578;NOK;0.0915
1992-06-24;Сингапурский доллар;702;SGD;0.3466
1992-06-24;Турецкая лира;949;TRY;0.00008
1992-06-24;Французский франк;250;FRF;0.1063
1992-06-24;Фунт стерлингов Соединенного королевства;826;GBP;1.0452
1992-06-24;Шведская крона;752;SEK;0.0991
1992-06-24;Швейцарский франк;756;CHF;0.3967
1992-06-24;Японская иена;392;JPY;0.00442
1992-07-01;Австралийский доллар;036;AUD;93.74
1992-07-01;Австрийский шиллинг;040;ATS;11.67
1992-07-01;Бельгийский франк;056;BEF;3.992
1992-07-01;Греческая драхма;300;GRD;0.00677
1992-07-01;Датская крона;208;DKK;21.39
1992-07-01;Доллар США;840;USD;125.26
1992-07-01;Ирландский фунт;372;IEP;218.93
1992-07-01;Исландская крона;352;ISK;2.29
1992-07-01;Испанская песета;724;ESP;1.301
1992-07-01;Итальянская лира;380;ITL;0.1087
1992-07-01;Канадский доллар;124;CAD;104.98
1992-07-01;Китайский юань;156;CNY;0.1016
1992-07-01;Немецкая марка;276;DEM;82.17
1992-07-01;Нидерландский гульден;528;NLG;72.88
1992-07-01;Норвежская крона;578;NOK;21.
1992-07-01;Португальское эскудо;620;PTE;0.987
1992-07-01;Сингапурский доллар;702;SGD;77.44
1992-07-01;Турецкая лира;792;TRL;0.018
1992-07-01;Финляндская марка;246;FIM;30.18
1992-07-01;Французский франк;250;FRF;24.44
1992-07-01;Фунт стерлингов Соединенного королевства;826;GBP;238.56
1992-07-01;Шведская крона;752;SEK;22.74
1992-07-01;Швейцарский франк;756;CHF;91.4
1992-07-01;ЭКЮ;954;XEU;168.35
1992-07-01;Японская иена;392;JPY;1.
1992-07-02;Австралийский доллар;036;AUD;93.74
1992-07-02;Австрийский шиллинг;040;ATS;11.67
1992-07-02;Бельгийский франк;056;BEF;3.992
1992-07-02;Греческая драхма;300;GRD;0.00677
1992-07-02;Датская крона;208;DKK;21.39
1992-07-02;Доллар США;840;USD;125.26
1992-07-02;Ирландский фунт;372;IEP;218.93
1992-07-02;Исландская крона;352;ISK;2.29
1992-07-02;Испанская песета;724;ESP;1.301
1992-07-02;Итальянская лира;380;ITL;0.1087
1992-07-02;Канадский доллар;124;CAD;104.98
1992-07-02;Китайский юань;156;CNY;0.1016
1992-07-02;Немецкая марка;276;DEM;82.17
1992-07-02;Нидерландский гульден;528;NLG;72.88
1992-07-02;Норвежская крона;578;NOK;21.
1992-07-02;Португальское эскудо;620;PTE;0.987
1992-07-02;Сингапурский доллар;702;SGD;77.44
1992-07-02;Турецкая лира;792;TRL;0.018
1992-07-02;Финляндская марка;246;FIM;30.18
1992-07-02;Французский франк;250;FRF;24.44
1992-07-02;Фунт стерлингов Соединенного королевства;826;GBP;238.56
1992-07-02;Шведская крона;752;SEK;22.74
1992-07-02;Швейцарский франк;756;CHF;91.4
1992-07-02;ЭКЮ;954;XEU;168.35
1992-07-02;Японская иена;392;JPY;1.
1992-07-03;Австралийский доллар;036;AUD;100.88
1992-07-03;Австрийский шиллинг;040;ATS;12.56
1992-07-03;Бельгийский франк;056;BEF;4.296
1992-07-03;Греческая драхма;300;GRD;0.00728
1992-07-03;Датская крона;208;DKK;23.02
1992-07-03;Доллар США;840;USD;134.8
1992-07-03;Ирландский фунт;372;IEP;235.6
1992-07-03;Исландская крона;352;ISK;2.46
1992-07-03;Испанская песета;724;ESP;1.4
1992-07-03;Итальянская лира;380;ITL;0.1169
1992-07-03;Канадский доллар;124;CAD;112.97
1992-07-03;Немецкая марка;276;DEM;88.8
1992-07-03;Нидерландский гульден;528;NLG;78.43
1992-07-03;Норвежская крона;578;NOK;22.59
1992-07-03;Португальское эскудо;620;PTE;1.063
1992-07-03;Сингапурский доллар;702;SGD;83.34
1992-07-03;Турецкая лира;792;TRL;0.02
1992-07-03;Финляндская марка;246;FIM;32.48
1992-07-03;Французский франк;250;FRF;26.4
1992-07-03;Фунт стерлингов Соединенного королевства;826;GBP;257.54
1992-07-03;Шведская крона;752;SEK;24.47
1992-07-03;Швейцарский франк;756;CHF;98.68
1992-07-03;ЭКЮ;954;XEU;181.17
1992-07-03;Японская иена;392;JPY;1.084
1992-07-04;Австралийский доллар;036;AUD;100.88
1992-07-04;Австрийский шиллинг;040;ATS;12.56
1992-07-04;Бельгийский франк;056;BEF;4.296
1992-07-04;Греческая драхма;300;GRD;0.00728
1992-07-04;Датская крона;208;DKK;23.02
1992-07-04;Доллар США;840;USD;134.8
1992-07-04;Ирландский фунт;372;IEP;235.6
1992-07-04;Исландская крона;352;ISK;2.46
1992-07-04;Испанская песета;724;ESP;1.4
1992-07-04;Итальянская лира;380;ITL;0.1169
1992-07-04;Канадский доллар;124;CAD;112.97
1992-07-04;Немецкая марка;276;DEM;88.8
1992-07-04;Нидерландский гульден;528;NLG;78.43
1992-07-04;Норвежская крона;578;NOK;22.59
1992-07-04;Португальское эскудо;620;PTE;1.063
1992-07-04;Сингапурский доллар;702;SGD;83.34
1992-07-04;Турецкая лира;792;TRL;0.02
1992-07-04;Финляндская марка;246;FIM;32.48
1992-07-04;Французский франк;250;FRF;26.4
1992-07-04;Фунт стерлингов Соединенного королевства;826;GBP;257.54
1992-07-04;Шведская крона;752;SEK;24.47
1992-07-04;Швейцарский франк;756;CHF;98.68
1992-07-04;ЭКЮ;954;XEU;181.17
1992-07-04;Японская иена;392;JPY;1.084
1992-07-05;Австралийский доллар;036;AUD;100.88
1992-07-05;Австрийский шиллинг;040;ATS;12.56
1992-07-05;Бельгийский франк;056;BEF;4.296
1992-07-05;Греческая драхма;300;GRD;0.00728
1992-07-05;Датская крона;208;DKK;23.02
1992-07-05;Доллар США;840;USD;134.8
1992-07-05;Ирландский фунт;372;IEP;235.6
1992-07-05;Исландская крона;352;ISK;2.46
1992-07-05;Испанская песета;724;ESP;1.4
1992-07-05;Итальянская лира;380;ITL;0.1169
1992-07-05;Канадский доллар;124;CAD;112.97
1992-07-05;Немецкая марка;276;DEM;88.8
1992-07-05;Нидерландский гульден;528;NLG;78.43
1992-07-05;Норвежская крона;578;NOK;22.59
1992-07-05;Португальское эскудо;620;PTE;1.063
1992-07-05;Сингапурский доллар;702;SGD;83.34
1992-07-05;Турецкая лира;792;TRL;0.02
1992-07-05;Финляндская марка;246;FIM;32.48
1992-07-05;Французский франк;250;FRF;26.4
1992-07-05;Фунт стерлингов Соединенного королевства;826;GBP;257.54
1992-07-05;Шведская крона;752;SEK;24.47
1992-07-05;Швейцарский франк;756;CHF;98.68
1992-07-05;ЭКЮ;954;XEU;181.17
1992-07-05;Японская иена;392;JPY;1.084
1992-07-06;Австралийский доллар;036;AUD;100.88
1992-07-06;Австрийский шиллинг;040;ATS;12.56
1992-07-06;Бельгийский франк;056;BEF;4.296
1992-07-06;Греческая драхма;300;GRD;0.00728
1992-07-06;Датская крона;208;DKK;23.02
1992-07-06;Доллар США;840;USD;134.8
1992-07-06;Ирландский фунт;372;IEP;235.6
1992-07-06;Исландская крона;352;ISK;2.46
1992-07-06;Испанская песета;724;ESP;1.4
1992-07-06;Итальянская лира;380;ITL;0.1169
1992-07-06;Канадский доллар;124;CAD;112.97
1992-07-06;Немецкая марка;276;DEM;88.8
1992-07-06;Нидерландский гульден;528;NLG;78.43
1992-07-06;Норвежская крона;578;NOK;22.59
1992-07-06;Португальское эскудо;620;PTE;1.063
1992-07-06;Сингапурский доллар;702;SGD;83.34
1992-07-06;Турецкая лира;792;TRL;0.02
1992-07-06;Финляндская марка;246;FIM;32.48
1992-07-06;Французский франк;250;FRF;26.4
1992-07-06;Фунт стерлингов Соединенного королевства;826;GBP;257.54
1992-07-06;Шведская крона;752;SEK;24.47
1992-07-06;Швейцарский франк;756;CHF;98.68
1992-07-06;ЭКЮ;954;XEU;181.17
1992-07-06;Японская иена;392;JPY;1.084
1992-07-07;Австралийский доллар;036;AUD;100.88
1992-07-07;Австрийский шиллинг;040;ATS;12.56
1992-07-07;Бельгийский франк;056;BEF;4.296
1992-07-07;Греческая драхма;300;GRD;0.00728
1992-07-07;Датская крона;208;DKK;23.02
1992-07-07;Доллар США;840;USD;134.8
1992-07-07;Ирландский фунт;372;IEP;235.6
1992-07-07;Исландская крона;352;ISK;2.46
1992-07-07;Испанская песета;724;ESP;1.4
1992-07-07;Итальянская лира;380;ITL;0.1169
1992-07-07;Канадский доллар;124;CAD;112.97
1992-07-07;Немецкая марка;276;DEM;88.8
1992-07-07;Нидерландский гульден;528;NLG;78.43
1992-07-07;Норвежская крона;578;NOK;22.59
1992-07-07;Португальское эскудо;620;PTE;1.063
1992-07-07;Сингапурский доллар;702;SGD;83.34
1992-07-07;Турецкая лира;792;TRL;0.02
1992-07-07;Финляндская марка;246;FIM;32.48
1992-07-07;Французский франк;250;FRF;26.4
1992-07-07;Фунт стерлингов Соединенного королевства;826;GBP;257.54
1992-07-07;Шведская крона;752;SEK;24.47
1992-07-07;Швейцарский франк;756;CHF;98.68
1992-07-07;ЭКЮ;954;XEU;181.17
1992-07-07;Японская иена;392;JPY;1.084
1992-07-08;Австралийский доллар;036;AUD;97.11
1992-07-08;Австрийский шиллинг;040;ATS;12.29
1992-07-08;Бельгийский франк;056;BEF;4.195
1992-07-08;Греческая драхма;300;GRD;0.00708
1992-07-08;Датская крона;208;DKK;22.5
1992-07-08;Доллар США;840;USD;130.5
1992-07-08;Ирландский фунт;372;IEP;229.68
1992-07-08;Исландская крона;352;ISK;2.4
1992-07-08;Испанская песета;724;ESP;1.369
1992-07-08;Итальянская лира;380;ITL;0.1143
1992-07-08;Канадский доллар;124;CAD;108.78
